set_id,design_group,model,reps,seed,t_end,Q0,A0,P0,N0,M0,G0,k_qa,k_aq,b_a,d_a,b_p,k_pn,d_p,k_nm,d_n,k_mg,d_m,d_g,eff_mean,eff_cv,tx_activation,tx_prolif,tx_maturation,tx_integration,tx_eff,tx_survival,tau
S005732,sobol_AB_tx_survival,full,2,5753278024,56.0,60,4,8,10,15,12,0.01716021458967836,0.08084434481665236,0.12357629849836962,0.01573817826331375,0.15827046483846074,0.15197924580820718,0.0692078949269549,0.0693190312269783,0.049221033563872765,0.03599305509299826,0.026267951220090645,0.0018540159666877753,0.4010567981622082,0.2367993600923914,1.1903612699656554,1.2942960237741346,1.4587350217566106,1.402153012711614,1.1308980235098933,0.7715013633256882,14.0
S005733,sobol_AB_tx_survival,full,2,5754278027,56.0,60,4,8,10,15,12,0.01600411071604579,0.06389110627325525,0.15578031749951038,0.020541607871268127,0.12988636347248128,0.2969735856288619,0.17880772277338516,0.0861974796583553,0.02623017513234878,0.021633635453150904,0.03663429102955249,0.0016648690201964138,0.4922898463801301,0.34098102092436966,0.9518253837337967,1.158990193061484,1.2436281804344278,1.3589390388841152,1.0801561452176338,1.0314886375703147,14.0
S005734,sobol_AB_tx_survival,full,2,5755278030,56.0,60,4,8,10,15,12,0.02480579255975784,0.05638727886042118,0.18910532823168988,0.04158271924393265,0.16550130532286886,0.21196867488562432,0.060902387870010725,0.09117427562902344,0.04495170212898697,0.038352359684083605,0.04273639039047365,0.0018668881387639042,0.8955552498750918,0.12240285469504356,1.0736632406735882,1.240376293731184,1.1300786073718219,0.8891723359632995,0.9128004655134001,1.044256540624334,14.0
S005735,sobol_AB_tx_survival,full,2,5756278033,56.0,60,4,8,10,15,12,0.012317719269820431,0.058717115906659796,0.16510139321697412,0.0162404162607985,0.17557662681425318,0.24149663294343796,0.16346545038364957,0.10287477980028611,0.05345676024485144,0.07470461859053895,0.03201152235178287,0.006455827376413965,0.48682772992887946,0.4033474392057902,0.9547761434267301,1.0835662958366683,1.3519471553774918,1.2855393802248267,0.932984685713327,1.0416909125098666,14.0
S005736,sobol_AB_tx_survival,full,2,5757278036,56.0,60,4,8,10,15,12,0.025481632770144837,0.07597673413228913,0.22078521152280997,0.015563587962278793,0.11799096682770108,0.22133881394234128,0.13350604716757722,0.06017162748315806,0.032063327532324104,0.027701951594412175,0.015002561760634707,0.0019169048833340059,0.5790114027454215,0.35863918137081474,1.2109381618436408,1.2006108454421336,1.309657578646982,1.212592370537419,1.1806153546217082,1.0032075917246062,14.0
S005737,sobol_AB_tx_survival,full,2,5758278039,56.0,60,4,8,10,15,12,0.02007592464603695,0.041535666567999015,0.21939485040612272,0.034455592140222424,0.10554426392721719,0.1967373481089116,0.06306711431193913,0.07883525440810435,0.03697247540230334,0.02470733401983233,0.023601828042022908,0.010719991992615082,0.8767525375010512,0.14321470997424646,1.3001728588093073,1.196876832196718,1.1384973751289218,1.043299570623345,0.9097458957028737,0.830741940201427,14.0
S005738,sobol_AB_tx_survival,full,2,5759278042,56.0,60,4,8,10,15,12,0.013144652187666517,0.05650536726024265,0.24574004603062397,0.038084338681311905,0.13414413765478636,0.21134806745343476,0.06031330344626026,0.10140653540758934,0.035223487532286796,0.04028688448395282,0.02239022145046093,0.007274358719873305,0.6454981212717621,0.3297201952069223,1.3103228031135004,1.1284232561796947,1.2212534197299454,1.2879449799799376,1.2415769108159176,0.8507728491491804,14.0
S005739,sobol_AB_tx_survival,full,2,5760278045,56.0,60,4,8,10,15,12,0.0339525777702245,0.04421436292388193,0.2964081187798515,0.03575824722235791,0.16413287582013086,0.2136753635647507,0.07855148524390987,0.10614370640666014,0.06670844941882127,0.020545865125366707,0.009676175200869731,0.0017660846019163206,0.35061937403053767,0.22394669185394178,1.052070905445098,1.029211768832696,1.0115686377031443,1.119384850617741,1.209246816830859,0.802573801570329,14.0
S005740,sobol_AB_tx_survival,full,2,5761278048,56.0,60,4,8,10,15,12,0.02330032218153116,0.06822957525803795,0.1523574014536068,0.017728785912618828,0.1769725439907339,0.20344726606296423,0.12257790401156442,0.05389192792402523,0.03903522074171827,0.07562367778458162,0.010254259489883594,0.001605902599847617,0.6479911595250679,0.3342699926528778,1.058550116522771,0.9894062144703658,1.2401833012446288,1.2479618134770714,1.1143485180225527,0.8389310595172804,14.0
S005741,sobol_AB_tx_survival,full,2,5762278051,56.0,60,4,8,10,15,12,0.03296096824455872,0.06446030215406022,0.1358772450994606,0.01988133215314106,0.16739294502428906,0.28338273265130276,0.1604137741025384,0.06334104697182136,0.057766648654379645,0.025773982646243653,0.013648096280590058,0.00272102535490251,0.6531750230604235,0.3730389377558687,1.0801477869904215,1.187098923909212,0.9582134093224546,1.4231348163018425,1.3878226939817462,0.9963364862906255,14.0
S005742,sobol_AB_tx_survival,full,2,5763278054,56.0,60,4,8,10,15,12,0.026930554643237563,0.04706991426706075,0.19566412415416282,0.025491948228573376,0.16412014793309912,0.1878024873490478,0.14231394511765494,0.1202976795278577,0.024445204547278238,0.06482559231153016,0.014842182721868791,0.005636460015019491,0.6849644986339076,0.2989088327495285,1.2226438260660315,1.25580865217852,1.4871756868581978,0.9339658827790583,1.179635560677754,0.9296317839940021,14.0
S005743,sobol_AB_tx_survival,full,2,5764278057,56.0,60,4,8,10,15,12,0.022283236689423357,0.041461857788481285,0.2831260340949987,0.0217143731338688,0.16870126311339048,0.26200035210188816,0.07779070446350687,0.09798892151829687,0.03334152855882416,0.053773410883478014,0.01134861973569233,0.0011540219673501998,0.7003778295827812,0.43004063172490925,1.1997728121191138,1.037206746038598,0.9788194391981594,0.9479394792501321,0.9864371092417098,1.0096888789146548,14.0
S005744,sobol_AB_tx_survival,full,2,5765278060,56.0,60,4,8,10,15,12,0.027918524746618188,0.0837563026560568,0.3064540508731659,0.058197115250211574,0.11562509453964777,0.15122087525765687,0.1268596644517225,0.09521813312568152,0.07395207666349059,0.06284540976302165,0.02956446112309791,0.0014839174037575293,0.8043482818659626,0.3717128483981418,1.2922547999012437,1.1511822610913225,1.4917022476454371,1.3796347610326882,0.9859146143106646,0.9754680003472581,14.0
S005745,sobol_AB_tx_survival,full,2,5766278063,56.0,60,4,8,10,15,12,0.0293635197108616,0.05353903974781523,0.20257975566303207,0.027392130465966176,0.10021743338709813,0.29965701633130665,0.1636199007458393,0.12752072587260466,0.07825517992473247,0.0575919539886115,0.015944200873066274,0.0051807062854598305,0.4020973709172844,0.15167502393125615,1.2837164272286954,1.168435108617661,1.151558107234977,1.2291717980789956,1.3554763746547687,0.8311872569387341,14.0
S005746,sobol_AB_tx_survival,full,2,5767278066,56.0,60,4,8,10,15,12,0.012401124089052678,0.032377846529841624,0.23224537864797162,0.0537929571248254,0.1579773377655118,0.18881846583151887,0.1199190904667451,0.05796402521838925,0.0444120903542175,0.060964077141993755,0.009495236047405717,0.002141024333468572,0.7877426465513414,0.32887677512177005,1.2150493320103166,1.2193273383365002,1.0458047324647164,1.415577101265387,1.037708940692424,0.989969757150086,14.0
S005747,sobol_AB_tx_survival,full,2,5768278069,56.0,60,4,8,10,15,12,0.024104890238415277,0.07165505649769306,0.2082178935761128,0.03493903177918178,0.21294086783198418,0.28595586569000003,0.06147063603147467,0.11359032820318345,0.06813662429789401,0.031774234488384304,0.013939391572561343,0.005539005133860469,0.8201394541164175,0.41502216557558735,1.0872184137657521,1.2206642731995492,1.1322232349158772,1.1055374013805346,1.0138637125670695,0.8742597218413777,14.0
S005748,sobol_AB_tx_survival,full,2,5769278072,56.0,60,4,8,10,15,12,0.01647024278247222,0.03545907356970714,0.20622130659035598,0.03716356293767485,0.10798395612182594,0.2090239282852786,0.0629586607705353,0.08048535872940535,0.06579894172033769,0.020929289298452277,0.035211159627871184,0.004379770030378253,0.5977236200585853,0.41931592488950176,1.2613243921398833,1.2216742250187629,1.3739725156386406,1.3014010322577187,1.2193643552949047,0.7831140934604077,14.0
S005749,sobol_AB_tx_survival,full,2,5770278075,56.0,60,4,8,10,15,12,0.017300917821509772,0.033379287813525095,0.2617922074672622,0.01908009262978115,0.11595281646329068,0.1508927888943865,0.10282237673095415,0.11201488877133214,0.03490029324562982,0.046049833410162534,0.02022118806440758,0.001236750941350763,0.416879968975796,0.13100053368421025,1.087425801021323,1.2883683057617756,1.4724287588139044,1.1665272267580489,1.387702149762018,0.8651905384672336,14.0
S005750,sobol_AB_tx_survival,full,2,5771278078,56.0,60,4,8,10,15,12,0.014373481179864,0.039753812608507966,0.13797739549435128,0.016951592080442855,0.20078740310275964,0.17055099721713765,0.1124966211822275,0.12260843102084314,0.042111182693368124,0.04651374443174243,0.011595534008528382,0.0028169347147202883,0.6764337996723007,0.4471530886306577,1.0811658491394736,1.019101434018215,1.2789247917948932,1.1617987599268733,0.8969292427969956,0.8207155427574112,14.0
S005751,sobol_AB_tx_survival,full,2,5772278081,56.0,60,4,8,10,15,12,0.026585439111137282,0.08177292499023002,0.19387191582204777,0.029982350841136884,0.10756638524668367,0.14491849593685466,0.11597692555582012,0.08882034707311391,0.02372989256592025,0.03234175940682359,0.020263813248982156,0.011431411971586267,0.6653808685533515,0.3462154344704206,0.9997124717327625,0.9716184131696124,1.3066960829967966,1.0388412074342201,0.8750438254037315,0.7363083922424827,14.0
S005752,sobol_AB_tx_survival,full,2,5773278084,56.0,60,4,8,10,15,12,0.01928289044156966,0.038256014279767145,0.246310109584985,0.021723802378062054,0.20744759188681666,0.17384215314321474,0.11915181741197511,0.10474097020881519,0.060425710943700126,0.049912241910903946,0.01572565196142704,0.004636811502277577,0.6351783260938579,0.3800651696930175,0.9923395883716607,1.0828820402195742,1.1653918578662725,1.1189721341110317,0.9911799749452744,0.8549270358640999,14.0
S005753,sobol_AB_tx_survival,full,2,5774278087,56.0,60,4,8,10,15,12,0.014971581462281723,0.040177620907479505,0.2007416495936332,0.03928351341502882,0.2108872050466255,0.18596492595377978,0.0714365948540833,0.04585994019007959,0.02993850901238171,0.042687907438961795,0.022963986833161684,0.0021673991596599363,0.8711028246444118,0.2924558604000845,1.2524699589129784,1.2671080197359936,1.0477118566860224,1.1295969189325497,0.9077726213450473,0.9150174810551623,14.0
S005754,sobol_AB_tx_survival,full,2,5775278090,56.0,60,4,8,10,15,12,0.02322551140278461,0.03475778910496411,0.12161214907016307,0.0470230544310804,0.20952449641533147,0.1934988170217423,0.08098277712575146,0.07527934264738781,0.04122997862074282,0.08418116650866704,0.011448929973930171,0.006636089241388223,0.37251079018988226,0.3605487111652639,1.1835510121079473,1.0125658874757972,1.4234812095018474,0.9121930034232026,1.0768400117665615,0.9603593260150157,14.0
S005755,sobol_AB_tx_survival,full,2,5776278093,56.0,60,4,8,10,15,12,0.015210318502754063,0.050679133539242374,0.2576171692212113,0.025573784785759175,0.10459165019558815,0.1785156088331564,0.17131307909858873,0.0766637876946573,0.022373347752529013,0.07303737007982161,0.01499745350374647,0.0018636954531046986,0.612927321739071,0.3525193423051387,1.0903792915669883,1.1466013559924324,0.9898487765515052,1.09655760125728,0.9643625072452674,0.7482965427547614,14.0
S005756,sobol_AB_tx_survival,full,2,5777278096,56.0,60,4,8,10,15,12,0.03140819827302579,0.07889389511774686,0.17091601930940967,0.03164525680590591,0.14379878972718874,0.21293533369541418,0.06275240984792828,0.08493182135766737,0.055058422451112046,0.028865748090181276,0.010395618165045195,0.009223706573889665,0.36297086262218303,0.41308661154655224,0.9723736857638207,1.293524811175321,1.2424974511575733,0.952557583546426,1.353752680291737,0.8947644486296158,14.0
S005757,sobol_AB_tx_survival,full,2,5778278099,56.0,60,4,8,10,15,12,0.016525692309701797,0.030287295116963885,0.1203552731423067,0.03609684159305379,0.21748864717042873,0.15113655159740025,0.07651884955809816,0.06335313793104207,0.0819154336022625,0.04538136671630311,0.03937377842531164,0.0017707165825914392,0.7312018657224053,0.20621631027567927,1.1695543060993503,1.118342066151843,1.0007941437398766,1.0625621926535957,1.1585089233572643,0.7472759790479453,14.0
S005758,sobol_AB_tx_survival,full,2,5779278102,56.0,60,4,8,10,15,12,0.015814837169975664,0.03228663559153048,0.3039883746902212,0.0198669146286929,0.1527950903951732,0.2330198666217721,0.14337865028302044,0.08351869773653582,0.06954976145048114,0.05374722898051593,0.014855499292883908,0.002119403452718452,0.3558528185126071,0.43595912400142356,1.0881450193138713,1.1080261414487373,1.0793193183391487,1.2617562865293144,1.1550722321993458,0.7377391143921489,14.0
S005759,sobol_AB_tx_survival,full,2,5780278105,56.0,60,4,8,10,15,12,0.024306301958676217,0.04807490541941032,0.22380810627958694,0.0254426141800162,0.10832535033498798,0.1955806980229278,0.08425545848988825,0.06180359840608088,0.03687086322908656,0.050743457844647503,0.010416002948999975,0.008759868758394627,0.7803176880098617,0.4481402704741222,1.0066589827583485,0.9509418240303186,1.0938541237678492,1.0329600367995933,0.9263158411145394,0.8130642575630646,14.0
S005760,sobol_AB_tx_survival,full,2,5781278108,56.0,60,4,8,10,15,12,0.012051303710257446,0.03394122382567927,0.17037021480895762,0.05020366421299528,0.11430445633312852,0.2801106856655809,0.15572388303573806,0.12764026688749064,0.0478413413320598,0.07752480597713292,0.02085847583884996,0.0011959244105173494,0.41300748346808364,0.12423864866550947,1.276404879575937,1.0509266928870225,1.3738091380025679,1.0391308086516717,0.9260630201725677,0.776014639616661,14.0
S005761,sobol_AB_tx_survival,full,2,5782278111,56.0,60,4,8,10,15,12,0.02960081780314183,0.04292906451302744,0.14790837673962381,0.017370112097586602,0.16697341413253744,0.18075360031341148,0.07370679411422927,0.09172300196603934,0.02092155281106296,0.05906470329695241,0.009444147088106156,0.0014275915283063702,0.3607117488362663,0.25938313520544953,1.0661037690714388,1.1619657498262967,1.2105275728900229,1.3203126781663799,1.390079559450596,0.9235315391919898,14.0
S005762,sobol_AB_tx_survival,full,2,5783278114,56.0,60,4,8,10,15,12,0.01664019511963894,0.04580214806466203,0.310326339743594,0.03624936990158047,0.12658127373039194,0.2615189644192965,0.07705775984311938,0.09993619405455167,0.025503759876034055,0.07244265084010558,0.008637906566558079,0.007817344708447197,0.8137189131285947,0.256376430486652,1.1296248670200266,1.1519880949761732,1.3534952725485008,1.1548643732136419,0.9837283822316235,0.8888251842037111,14.0
S005763,sobol_AB_tx_survival,full,2,5784278117,56.0,60,4,8,10,15,12,0.02780527844925756,0.03555830140195274,0.20406235620018245,0.033618079991200416,0.12342175907959323,0.16859072033390762,0.09469082713600027,0.06017803062922843,0.06516490683604421,0.055239812756270684,0.011090517637742043,0.0011535647789751972,0.5442300384940919,0.20544295783381783,1.1756749518202334,0.9753055109548874,1.4908841522119924,1.1082730943775854,0.8961903361686375,0.7821515575594148,14.0
S005764,sobol_AB_tx_survival,full,2,5785278120,56.0,60,4,8,10,15,12,0.013441448582013429,0.08494165208247817,0.27740813542640724,0.019233829521047113,0.18820725298856444,0.23383670372482204,0.155354904880065,0.08263285534194695,0.025715003709664227,0.05112632182656818,0.009284549359810091,0.002020984381957547,0.7131724462413584,0.1895625266533148,1.2888275908814528,1.1268388106010654,1.3130714295065695,0.8561988194881806,0.9351771344112156,0.9185500483788239,14.0
S005765,sobol_AB_tx_survival,full,2,5786278123,56.0,60,4,8,10,15,12,0.022530704921591427,0.05786363526654222,0.3044697825230218,0.05075824651822357,0.10663010279481344,0.15167274790406296,0.11982844937494488,0.08003321177181999,0.031419882759657215,0.059953300220978514,0.013756808962202879,0.0085509802117437,0.5972732668863259,0.448397232579532,1.038474883361175,1.0201804235841563,1.1178468592008575,1.0282421985653982,1.0768744789926035,0.8307248188086421,14.0
S005766,sobol_AB_tx_survival,full,2,5787278126,56.0,60,4,8,10,15,12,0.026340689936970658,0.03435215392220952,0.22318461282085886,0.01828476844539635,0.12001627294517886,0.14635753774127352,0.14870008780763017,0.07315076385996591,0.04835436529574626,0.08487512267490119,0.016069884478891818,0.001183055480839951,0.6646937540071436,0.13856616451329634,1.1573535647173394,1.167595219120671,1.4930591568003582,1.2031916886110408,1.337624198812167,0.9805086543858489,14.0
S005767,sobol_AB_tx_survival,full,2,5788278129,56.0,60,4,8,10,15,12,0.0227485715602666,0.06694936605710804,0.3054482464326592,0.05752252675755886,0.17954082103243607,0.24855981363143323,0.13042657220468729,0.11521119729257369,0.06592240800357112,0.06826643223620295,0.03450845997735844,0.007269351741432313,0.35676601083112264,0.21034988601551657,1.1709119861431836,1.13348812772403,1.4058852108618232,1.1684794196796648,1.376207989750176,0.8763813626906685,14.0
